,AGENT_EXECUTING,AGENT_EXECUTING_PENDING,AGENT_SCHEDULING,AGENT_SCHEDULING_PENDING,AGENT_STAGING_INPUT,AGENT_STAGING_INPUT_PENDING,AGENT_STAGING_OUTPUT,AGENT_STAGING_OUTPUT_PENDING,CANCELED,DONE,FAILED,NEW,UMGR_SCHEDULING,UMGR_SCHEDULING_PENDING,UMGR_STAGING_INPUT,UMGR_STAGING_INPUT_PENDING,UMGR_STAGING_OUTPUT,UMGR_STAGING_OUTPUT_PENDING,U_AGENT_EXECUTING,U_AGENT_QUEUING,U_AGENT_QUEUING_EXEC,U_AGENT_SCHEDULING,U_UMGR_BINDING,U_UMGR_SCHEDULING,experiment,hid,pid,sid,uid,util_u_eprep,util_u_equeue,util_u_exec_app,util_u_exec_cu,util_u_exec_orte,util_u_exec_rp,util_u_pre_exec,util_u_total,util_u_unschedule
269,13244.956600189209,13244.756800174713,13244.43480014801,13244.43060016632,13244.218600034714,13243.298799991608,14145.154400110245,14145.116400003433,,14150.11829996109,,13243.19439983368,13243.296999931335,13243.294699907303,13243.29809999466,13243.297299861908,14150.11779999733,14145.161400079727,900.1597998142242,0.004199981689453125,0.1998000144958496,0.32200002670288086,0.0023000240325927734,0.10030007362365723,exp5,nid25349,pilot.0000,rp.session.two.jdakka.017623.0003,unit.000269,0.009799957275390625,0.2060999870300293,,0.3317999839782715,,0.2763998508453369,0.3155999183654785,900.4348998069763,
270,13245.491700172424,13245.48960018158,13245.48240017891,13245.480000019073,13245.31500005722,13243.445899963379,14146.556300163269,14146.554500102997,,14150.11829996109,,13243.329999923706,13243.444499969482,13243.442099809647,13243.445499897003,13243.444799900055,14150.11779999733,14146.562400102615,901.0627999305725,0.0024001598358154297,0.0020999908447265625,0.007200002670288086,0.0024001598358154297,0.11209988594055176,exp5,nid25349,pilot.0000,rp.session.two.jdakka.017623.0003,unit.000270,0.010200023651123047,0.00800013542175293,,0.2732999324798584,,0.24469995498657227,0.25460004806518555,901.0757999420166,
271,13379.200600147247,13379.199100017548,13245.450999975204,13245.44870018959,13245.31500005722,13243.575099945068,14278.608000040054,14278.604600191116,,14280.158399820328,,13243.451199769974,13243.57389998436,13243.572799921036,13243.574699878693,13243.574099779129,14280.157799959183,14278.615400075912,899.404000043869,0.002299785614013672,0.0015001296997070312,133.74810004234314,0.0011000633239746094,0.12160015106201172,exp5,nid25349,pilot.0000,rp.session.two.jdakka.017623.0003,unit.000271,0.034800052642822266,0.006800174713134766,,0.240800142288208,,0.06869983673095703,0.06410002708435059,899.4159002304077,
272,13388.37600016594,13388.374300003052,13245.426900148392,13245.424499988556,13245.31500005722,13243.71299982071,14286.477100133896,14286.475400209427,,14290.204699993134,,13243.601499795914,13243.711499929428,13243.71079993248,13243.712499856949,13243.71179986,14290.204399824142,14286.482800006866,898.0994000434875,0.0024001598358154297,0.0017001628875732422,142.94739985466003,0.0006999969482421875,0.10930013656616211,exp5,nid25349,pilot.0000,rp.session.two.jdakka.017623.0003,unit.000272,0.0060999393463134766,0.006999969482421875,,0.07360005378723145,,0.06349992752075195,0.0587000846862793,898.1102998256683,
273,13389.99279999733,13389.991200208664,13245.397500038147,13245.395300149918,13245.31500005722,13243.850599765778,14290.13840007782,14290.13670015335,,14293.410499811172,,13243.74599981308,13243.848999977112,13243.847499847412,13243.850099802017,13243.849299907684,14293.410299777985,14290.147900104523,900.1439001560211,0.002199888229370117,0.0015997886657714844,144.59370017051697,0.0015001296997070312,0.10150003433227539,exp5,nid25349,pilot.0000,rp.session.two.jdakka.017623.0003,unit.000273,0.005400180816650391,0.006799936294555664,,0.07270002365112305,,0.06219983100891113,0.057199954986572266,900.1546001434326,
274,13390.601600170135,13390.600000143051,13245.344200134277,13245.341400146484,13245.31500005722,13244.006599903107,14288.712700128555,14288.710900068283,,14290.204699993134,,13243.87519979477,13244.002299785614,13244.000399827957,13244.005899906158,13244.004399776459,14290.204399824142,14288.71850013733,898.1092998981476,0.00279998779296875,0.001600027084350586,145.2558000087738,0.0018999576568603516,0.1252000331878662,exp5,nid25349,pilot.0000,rp.session.two.jdakka.017623.0003,unit.000274,0.0048999786376953125,0.006800174713134766,,0.07249999046325684,,0.06459999084472656,0.05819988250732422,898.1209001541138,
275,13390.651200056076,13390.606700181961,13245.369500160217,13245.36730003357,13245.31500005722,13244.1234998703,14288.726800203323,14288.713700056076,,14290.204699993134,,13244.011699914932,13244.121599912643,13244.119999885559,13244.123099803925,13244.121899843216,14290.204399824142,14288.73290014267,898.0625,0.0022001266479492188,0.044499874114990234,145.23720002174377,0.001600027084350586,0.10829997062683105,exp5,nid25349,pilot.0000,rp.session.two.jdakka.017623.0003,unit.000275,0.005500078201293945,0.049700021743774414,,0.0765998363494873,,0.06690001487731934,0.06150007247924805,898.1454000473022,
276,13390.70090007782,13390.613399982452,13245.51490020752,13245.512500047684,13245.31500005722,13244.245899915695,14289.122900009155,14289.121000051498,,14290.204699993134,,13244.133599996567,13244.24429988861,13244.242199897766,13244.245399951935,13244.244599819183,14290.204399824142,14289.129700183868,898.4200999736786,0.0024001598358154297,0.08750009536743164,145.09849977493286,0.0020999908447265625,0.10859990119934082,exp5,nid25349,pilot.0000,rp.session.two.jdakka.017623.0003,unit.000276,0.0051000118255615234,0.09270000457763672,,0.07829999923706055,,0.06529998779296875,0.06399989128112793,898.516900062561,
277,13390.750800132751,13390.620200157166,13245.547700166702,13245.545200109482,13245.31500005722,13244.40599989891,14287.696900129318,14287.695300102234,,14290.204699993134,,13244.257299900055,13244.397899866104,13244.39629983902,13244.40449976921,13244.400199890137,14290.204399824142,14287.702700138092,896.9444999694824,0.0025000572204589844,0.1305999755859375,145.07249999046326,0.001600027084350586,0.13899993896484375,exp5,nid25349,pilot.0000,rp.session.two.jdakka.017623.0003,unit.000277,0.006000041961669922,0.13580012321472168,,0.0773000717163086,,0.06639981269836426,0.06229996681213379,897.0842001438141,
278,13390.80260014534,13390.627900123596,13246.618400096893,13246.616500139236,13246.410300016403,13244.516399860382,14288.405200004578,14288.403500080109,,14290.204699993134,,13244.409799814224,13244.51509976387,13244.514499902725,13244.51609992981,13244.515399932861,14290.204399824142,14288.41120004654,897.6008999347687,0.0018999576568603516,0.17470002174377441,144.00950002670288,0.0005998611450195312,0.10470008850097656,exp5,nid25349,pilot.0000,rp.session.two.jdakka.017623.0003,unit.000278,0.005499839782714844,0.17980003356933594,,0.07699990272521973,,0.06490015983581543,0.06279993057250977,897.7857000827789,
279,13391.325000047684,13391.322900056839,13246.597200155258,13246.595300197601,13246.410300016403,13244.635599851608,14288.919000148773,14288.917100191116,,14290.204699993134,,13244.524099826813,13244.634199857712,13244.632499933243,13244.635099887848,13244.634499788284,14290.204399824142,14288.92560005188,897.5921001434326,0.0018999576568603516,0.0020999908447265625,144.7256999015808,0.0016999244689941406,0.10840010643005371,exp5,nid25349,pilot.0000,rp.session.two.jdakka.017623.0003,unit.000279,0.005500078201293945,0.007400035858154297,,0.07120013236999512,,0.06329989433288574,0.056999921798706055,897.6037001609802,
280,13391.727900028229,13391.725900173187,13246.517300128937,13246.515500068665,13246.410300016403,13244.78269982338,14285.161499977112,14285.158800125122,,14286.984399795532,,13244.662599802017,13244.780199766159,13244.779299974442,13244.782399892807,13244.78049993515,14286.983499765396,14285.16790008545,893.4309000968933,0.0018000602722167969,0.0019998550415039062,145.2086000442505,0.0008997917175292969,0.1167001724243164,exp5,nid25349,pilot.0000,rp.session.two.jdakka.017623.0003,unit.000280,0.005000114440917969,0.008599996566772461,,0.07219982147216797,,0.06920003890991211,0.05730009078979492,893.4435000419617,
281,13392.642400026321,13392.640500068665,13246.442700147629,13246.440100193024,13246.410300016403,13244.932799816132,14287.289600133896,14287.287900209427,,14290.204699993134,,13244.789499998093,13244.92979979515,13244.927699804306,13244.932499885559,13244.931899785995,14290.204399824142,14287.295300006866,894.6455001831055,0.002599954605102539,0.0018999576568603516,146.19779992103577,0.0020999908447265625,0.1381998062133789,exp5,nid25349,pilot.0000,rp.session.two.jdakka.017623.0003,unit.000281,0.00520014762878418,0.008899927139282227,,0.07780003547668457,,0.06379985809326172,0.06200003623962402,894.6582999229431,
282,13392.692300081253,13392.650000095367,13246.472200155258,13246.470100164413,13246.410300016403,13245.056199789047,14285.667800188065,14285.666100025177,,14286.984399795532,,13244.943599939346,13245.05429983139,13245.052899837494,13245.05529999733,13245.054600000381,14286.983499765396,14285.674100160599,892.973799943924,0.0020999908447265625,0.04229998588562012,146.17779994010925,0.001399993896484375,0.10929989814758301,exp5,nid25349,pilot.0000,rp.session.two.jdakka.017623.0003,unit.000282,0.005500078201293945,0.04920005798339844,,0.08039999008178711,,0.06729984283447266,0.06550002098083496,893.0280001163483,
283,13392.74310016632,13392.659700155258,13246.569000005722,13246.56669998169,13246.410300016403,13245.181899785995,14289.225500106812,14289.223800182343,,14290.204699993134,,13245.065999984741,13245.179499864578,13245.178499937057,13245.180999994278,13245.180199861526,14290.204399824142,14289.231000185013,896.4807000160217,0.0023000240325927734,0.08340001106262207,146.09070014953613,0.0009999275207519531,0.11249995231628418,exp5,nid25349,pilot.0000,rp.session.two.jdakka.017623.0003,unit.000283,0.0051000118255615234,0.09030008316040039,,0.5650999546051025,,0.0745999813079834,0.5494999885559082,896.5750999450684,
284,13392.84549999237,13392.843700170517,13246.53970003128,13246.537900209427,13246.410300016403,13245.32239985466,14291.85640001297,14291.854700088501,,14293.410499811172,,13245.207499980927,13245.320499897003,13245.319499969482,13245.3218998909,13245.320799827576,14293.410299777985,14291.862400054932,899.0092000961304,0.0017998218536376953,0.0017998218536376953,146.30400013923645,0.0009999275207519531,0.1119999885559082,exp5,nid25349,pilot.0000,rp.session.two.jdakka.017623.0003,unit.000284,0.4144001007080078,0.00709986686706543,,0.08379983901977539,,0.08540010452270508,0.06459999084472656,899.0202000141144,
285,13393.35540008545,13393.35370016098,13246.495700120926,13246.492400169373,13246.410300016403,13245.439399957657,14288.609000205994,14288.607300043106,,14290.204699993134,,13245.335899829865,13245.43769979477,13245.436699867249,13245.438899993896,13245.43799996376,14290.204399824142,14288.615499973297,895.2518999576569,0.0032999515533447266,0.0016999244689941406,146.85800004005432,0.0009999275207519531,0.1008000373840332,exp5,nid25349,pilot.0000,rp.session.two.jdakka.017623.0003,unit.000285,0.006000041961669922,0.006999969482421875,,0.08039999008178711,,0.07089996337890625,0.06489992141723633,895.2639000415802,
286,13393.410900115967,13393.361600160599,13247.62919998169,13247.627099990845,13247.50570011139,13245.596299886703,14287.493300199509,14287.491600036621,,14290.204699993134,,13245.4632999897,13245.595299959183,13245.594399929047,13245.595999956131,13245.59549999237,14290.204399824142,14287.49980020523,894.0806999206543,0.0020999908447265625,0.04929995536804199,145.7324001789093,0.0009000301361083984,0.13109993934631348,exp5,nid25349,pilot.0000,rp.session.two.jdakka.017623.0003,unit.000286,0.006399869918823242,0.05480003356933594,,0.07899999618530273,,0.0654001235961914,0.06439995765686035,894.1394999027252,
287,13393.462700128555,13393.368600130081,13247.65480017662,13247.652100086212,13247.50570011139,13245.718099832535,14288.719900131226,14288.712000131607,,14290.204699993134,,13245.613099813461,13245.716799974442,13245.71549987793,13245.717599868774,13245.717099905014,14290.204399824142,14288.725400209427,895.2493000030518,0.0027000904083251953,0.0940999984741211,145.7137999534607,0.0013000965118408203,0.10240006446838379,exp5,nid25349,pilot.0000,rp.session.two.jdakka.017623.0003,unit.000287,0.006399869918823242,0.09940004348754883,,0.08150005340576172,,0.07120013236999512,0.06439995765686035,895.368499994278,
288,13393.51859998703,13393.40130019188,13247.602100133896,13247.599800109863,13247.50570011139,13245.837399959564,14291.958700180054,14291.95710015297,,14293.410499811172,,13245.725999832153,13245.835999965668,13245.835099935532,13245.836899995804,13245.83629989624,14293.410299777985,14291.964400053024,898.4385001659393,0.0023000240325927734,0.11729979515075684,145.7992000579834,0.0009000301361083984,0.1091001033782959,exp5,nid25349,pilot.0000,rp.session.two.jdakka.017623.0003,unit.000288,0.005300045013427734,0.1222999095916748,,0.0793001651763916,,0.06649994850158691,0.06269979476928711,898.564700126648,
289,13393.569100141525,13393.408200025558,13247.67980003357,13247.677800178528,13247.50570011139,13245.953299999237,14295.188000202179,14295.186200141907,,14298.357499837875,,13245.842799901962,13245.952199935913,13245.95109987259,13245.952999830246,13245.952399969101,14298.356799840927,14295.193600177765,901.6171000003815,0.0019998550415039062,0.16090011596679688,145.72839999198914,0.0011000633239746094,0.10829997062683105,exp5,nid25349,pilot.0000,rp.session.two.jdakka.017623.0003,unit.000289,0.005800008773803711,0.16589999198913574,,0.08010005950927734,,0.07159996032714844,0.0651998519897461,901.7874999046326,
290,13393.623700141907,13393.44000005722,13247.580000162125,13247.576700210571,13247.50570011139,13246.06989979744,14288.620900154114,14288.608300209045,,14290.204699993134,,13245.95929980278,13246.068499803543,13246.067499876022,13246.069499969482,13246.068999767303,14290.204399824142,14288.627799987793,894.9846000671387,0.0032999515533447266,0.1837000846862793,145.85999989509583,0.0009999275207519531,0.1082000732421875,exp5,nid25349,pilot.0000,rp.session.two.jdakka.017623.0003,unit.000290,0.006399869918823242,0.18889999389648438,,0.07969999313354492,,0.07310009002685547,0.0644998550415039,895.2059998512268,
291,13393.680400133133,13393.446900129318,13247.706799983978,13247.704500198364,13247.50570011139,13246.186599969864,14289.530100107193,14289.52830004692,,14290.204699993134,,13246.076199769974,13246.185399770737,13246.18449997902,13246.186099767685,13246.185599803925,14290.204399824142,14289.535799980164,895.8478999137878,0.002299785614013672,0.23350000381469727,145.74010014533997,0.0008997917175292969,0.10830020904541016,exp5,nid25349,pilot.0000,rp.session.two.jdakka.017623.0003,unit.000291,0.006599903106689453,0.2386000156402588,,0.08299994468688965,,0.06820011138916016,0.06609988212585449,896.0906999111176,
292,13394.785900115967,13394.78400015831,13247.555000066757,13247.552999973297,13247.50570011139,13246.310299873352,14286.98390007019,14286.982200145721,,14290.204699993134,,13246.201799869537,13246.308799982071,13246.307799816132,13246.309799909592,13246.309199810028,14290.204399824142,14286.990400075912,892.1963000297546,0.002000093460083008,0.0018999576568603516,147.22900009155273,0.0010001659393310547,0.10599994659423828,exp5,nid25349,pilot.0000,rp.session.two.jdakka.017623.0003,unit.000292,0.005899906158447266,0.008199930191040039,,0.10570001602172852,,0.06820011138916016,0.08940005302429199,892.2085998058319,
293,13395.394700050354,13395.39310002327,13247.531599998474,13247.52980017662,13247.50570011139,13246.436299800873,14297.51139998436,14297.509800195694,,14301.281899929047,,13246.320499897003,13246.434799909592,13246.43349981308,13246.435799837112,13246.435099840164,14301.281599998474,14297.51840019226,902.11510014534,0.0017998218536376953,0.001600027084350586,147.86150002479553,0.0013000965118408203,0.11299991607666016,exp5,nid25349,pilot.0000,rp.session.two.jdakka.017623.0003,unit.000293,0.00520014762878418,0.006700038909912109,,0.09290003776550293,,0.06479978561401367,0.07529997825622559,902.1262001991272,
